""	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"dd93bc698bdb8d4a9caa83e404af4bb5"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Micrococcus"	NA
"f345d48833334c088e5d08d97879d156"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Nesterenkonia"	NA
"a79a5ada0536c9d02b2a0dcd3e13ed82"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Microbacteriaceae"	"Frigoribacterium"	NA
"87e022d2f5cdb5417cb234ad577e4b07"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	"kroppenstedtii"
"308ef02ccc5dc71986759531b6f4b6ed"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	NA
"5182fdf7d3345d0dcaf7135e4ba0e1e0"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Gordoniaceae"	"Gordonia"	NA
"09768cb44dc1635c3f25c0940eee38dc"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Veillonellaceae"	"Veillonella"	"dispar"
"14eaa50e2ae2d18f5eba4239f4ed2a14"	"Bacteria"	"Cyanobacteria"	"4C0d-2"	"MLE1-12"	NA	NA	NA
"96d55290a4a07dd063772fd83e3a76ca"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA
"823408d65a837ce405bb313ad4ccb7ef"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	NA	NA
"28d59c0dc9bd9cbe43db9ae3f35cbd6a"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	NA	NA
"40993dafc896f32ebac1169751ecb2a1"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	NA	NA
"29b4b85879d0c908835a2c655cd82b76"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA
"66288c023bb2525a4d45d5c9f80c9d5c"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	NA	NA
"627114b943a837a895c43e1f430c8d3d"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	"cecorum"
"2a2ed951cc5ef162ac7c0d007f74a627"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"zeae"
"d664183a5c832174dbeae23531588863"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Oceanobacillus"	"profundus"
"eb0c77c465f5e1d0d0636e640bd49fe1"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"halodurans"
"e529dd8d254231090225d4059f6ad2ff"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"halodurans"
